#time, s3key, filesize
2021-01-03T20:16:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103201633_v5.276.0.cdf,1246709
2021-01-03T20:18:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103201853_v5.276.0.cdf,1235862
2021-01-03T20:21:13Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103202113_v5.276.0.cdf,1166948
2021-01-03T20:23:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103202323_v5.276.0.cdf,1232438
2021-01-03T20:25:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103202543_v5.276.0.cdf,1139339
2021-01-03T20:27:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103202753_v5.276.0.cdf,1215670
2021-01-03T22:14:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/03/mms1_fgm_brst_l2_20210103221403_v5.276.0.cdf,1880184
2021-01-05T01:40:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105014003_v5.276.0.cdf,1265438
2021-01-05T01:42:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105014223_v5.276.0.cdf,1162027
2021-01-05T01:44:33Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105014433_v5.276.0.cdf,1224286
2021-01-05T07:40:43Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105074043_v5.276.0.cdf,1126713
2021-01-05T07:42:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105074253_v5.276.0.cdf,1047287
2021-01-05T07:44:53Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105074453_v5.276.0.cdf,1137628
2021-01-05T07:47:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105074703_v5.276.0.cdf,994650
2021-01-05T07:49:03Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105074903_v5.276.0.cdf,1056769
2021-01-05T17:04:23Z,s3://helio-public/MMS/mms1/fgm/brst/l2/2021/01/05/mms1_fgm_brst_l2_20210105170423_v5.278.0.cdf,505437
